frame_s1_100.jpg,"[460.0, 159.0, 632.0, 328.0]","[455.24224853515625, 139.1515350341797, 642.8023071289062, 334.6251525878906]",2,2,0.9965023994445801
frame_s1_36.jpg,"[821.0, 111.0, 861.0, 157.0]","[819.9764404296875, 113.15577697753906, 861.01953125, 157.6766357421875]",7,7,0.9954147338867188
frame_s1_36.jpg,"[119.0, 440.0, 191.0, 556.0]","[122.036865234375, 438.58404541015625, 195.7546844482422, 555.8343505859375]",7,7,0.9986191987991333
frame_s1_36.jpg,"[829.0, 264.0, 888.0, 400.0]","[832.9656982421875, 269.55572509765625, 881.7463989257812, 393.830322265625]",7,7,0.9894444346427917
frame_s1_37.jpg,"[754.0, 137.0, 792.0, 182.0]","[751.5880737304688, 138.4214630126953, 792.5035400390625, 182.76718139648438]",7,7,0.994023859500885
frame_s1_37.jpg,"[149.0, 456.0, 211.0, 563.0]","[153.64430236816406, 457.4088439941406, 213.00570678710938, 560.0748901367188]",7,7,0.9971522092819214
frame_s1_37.jpg,"[761.0, 284.0, 822.0, 418.0]","[770.5949096679688, 290.42071533203125, 816.1588134765625, 407.04278564453125]",7,7,0.9881353378295898
frame_s1_38.jpg,"[271.0, 387.0, 317.0, 476.0]","[277.4388732910156, 388.4591064453125, 320.28033447265625, 473.8619384765625]",7,7,0.9892382621765137
frame_s1_38.jpg,"[793.0, 114.0, 830.0, 152.0]","[793.2138061523438, 115.81249237060547, 829.7181396484375, 155.7652587890625]",7,7,0.9964017868041992
frame_s1_38.jpg,"[806.0, 243.0, 852.0, 368.0]","[805.3281860351562, 252.67518615722656, 849.8807983398438, 364.1520080566406]",7,7,0.9785134792327881
frame_s1_39.jpg,"[770.0, 78.0, 803.0, 115.0]","[770.0950927734375, 81.40422058105469, 804.3057250976562, 117.64089965820312]",7,7,0.9812629818916321
frame_s1_39.jpg,"[779.0, 201.0, 824.0, 313.0]","[781.6144409179688, 210.135009765625, 818.7311401367188, 306.9930114746094]",7,7,0.9437339901924133
frame_s1_39.jpg,"[779.0, 201.0, 824.0, 313.0]","[781.6144409179688, 210.135009765625, 818.7311401367188, 306.9930114746094]",7,7,0.9437339901924133
frame_s1_76.jpg,"[608.0, 169.0, 732.0, 266.0]","[609.729248046875, 173.33038330078125, 736.9948120117188, 262.54388427734375]",5,5,0.9980311989784241
frame_s1_77.jpg,"[613.0, 274.0, 753.0, 365.0]","[617.969970703125, 274.5886535644531, 751.2323608398438, 364.9399719238281]",5,5,0.9970942735671997
frame_s1_78.jpg,"[603.0, 196.0, 789.0, 303.0]","[605.0420532226562, 195.8752899169922, 785.6104125976562, 303.236083984375]",5,5,0.9969032406806946
frame_s1_79.jpg,"[528.0, 115.0, 757.0, 236.0]","[531.5385131835938, 115.57049560546875, 759.034912109375, 236.82342529296875]",5,5,0.9981092214584351
frame_s1_80.jpg,"[518.0, 49.0, 780.0, 181.0]","[516.9010009765625, 45.0595588684082, 778.340087890625, 183.74195861816406]",5,5,0.9984112977981567
frame_s1_98.jpg,"[714.0, 176.0, 830.0, 309.0]","[708.7415771484375, 180.025146484375, 834.3466186523438, 316.15850830078125]",2,2,0.9960452914237976
frame_s1_99.jpg,"[628.0, 175.0, 765.0, 320.0]","[622.2141723632812, 168.32518005371094, 770.7750854492188, 326.09356689453125]",2,2,0.9962803721427917
frame_s2_184.jpg,"[789.0, 101.0, 1061.0, 480.0]","[804.9031982421875, 94.6993637084961, 1037.1917724609375, 484.1788635253906]",3,3,0.9933398365974426
frame_s2_185.jpg,"[550.0, 52.0, 858.0, 517.0]","[585.94287109375, 68.06761169433594, 834.4722900390625, 497.0598449707031]",3,3,0.9975613355636597
frame_s2_186.jpg,"[422.0, 66.0, 787.0, 609.0]","[457.7436828613281, 70.3574447631836, 738.5247192382812, 583.9511108398438]",3,3,0.9953043460845947
frame_s2_187.jpg,"[356.0, 35.0, 719.0, 607.0]","[381.3359375, 39.1017951965332, 677.900634765625, 613.03125]",3,3,0.9965554475784302
frame_s2_188.jpg,"[404.0, 29.0, 813.0, 701.0]","[419.2639465332031, 49.57923126220703, 774.5104370117188, 664.473388671875]",3,3,0.9943219423294067
frame_s2_189.jpg,"[419.0, 14.0, 892.0, 706.0]","[450.470703125, 64.09867095947266, 839.1187744140625, 668.3187866210938]",3,3,0.9910656809806824
frame_s2_191.jpg,"[319.0, 85.0, 623.0, 557.0]","[314.0205383300781, 29.30539321899414, 638.9976196289062, 548.1517944335938]",3,3,0.9965459704399109
frame_s2_192.jpg,"[81.0, 127.0, 401.0, 567.0]","[29.970388412475586, 147.59486389160156, 372.70660400390625, 571.9635620117188]",3,3,0.9916499853134155
frame_s2_192.jpg,"[489.0, 164.0, 855.0, 646.0]","[491.9742126464844, 113.71263122558594, 858.9978637695312, 625.0700073242188]",3,3,0.9979658126831055
frame_s2_193.jpg,"[940.0, 234.0, 1276.0, 666.0]","[951.6932373046875, 200.1600341796875, 1271.758544921875, 616.4317016601562]",3,3,0.9966728687286377
frame_s2_193.jpg,"[172.0, 268.0, 663.0, 718.0]","[193.8163299560547, 276.769287109375, 668.004150390625, 677.784423828125]",3,3,0.9924315214157104
frame_s2_193.jpg,"[684.0, 152.0, 895.0, 511.0]","[622.855712890625, 140.9883575439453, 874.4588623046875, 452.27587890625]",3,3,0.9874851107597351
frame_s2_199.jpg,"[184.0, 1.0, 434.0, 225.0]","[203.89019775390625, 0.0, 421.07916259765625, 210.58094787597656]",3,3,0.9616740942001343
frame_s2_199.jpg,"[486.0, 80.0, 928.0, 604.0]","[510.7424011230469, 73.82768249511719, 921.7339477539062, 536.2102661132812]",3,3,0.9724510908126831
frame_s2_200.jpg,"[119.0, 5.0, 390.0, 335.0]","[140.1560821533203, 23.21942138671875, 387.74920654296875, 319.6789855957031]",3,3,0.9791441559791565
frame_s2_200.jpg,"[429.0, 168.0, 872.0, 702.0]","[527.4580688476562, 164.70065307617188, 889.8659057617188, 621.3366088867188]",3,3,0.9768983721733093
frame_s2_200.jpg,"[898.0, 54.0, 1219.0, 467.0]","[897.078857421875, 58.2860221862793, 1211.494140625, 399.4818420410156]",3,3,0.9872726798057556
frame_s2_201.jpg,"[903.0, 24.0, 1235.0, 444.0]","[898.885986328125, 35.60359573364258, 1230.2342529296875, 389.10443115234375]",3,3,0.9806365370750427
frame_s2_201.jpg,"[421.0, 148.0, 899.0, 701.0]","[517.6588134765625, 152.9554901123047, 911.2871704101562, 625.5979614257812]",3,3,0.9870266318321228
frame_s2_201.jpg,"[73.0, 4.0, 376.0, 319.0]","[103.28951263427734, 5.458298206329346, 365.0288391113281, 295.4715576171875]",3,3,0.9541769027709961
frame_s2_206.jpg,"[683.0, 139.0, 747.0, 212.0]","[681.3048095703125, 139.3976593017578, 747.85595703125, 213.0459747314453]",7,7,0.9987847208976746
frame_s2_206.jpg,"[389.0, 91.0, 484.0, 177.0]","[391.5536193847656, 91.65143585205078, 486.3962707519531, 175.60549926757812]",5,5,0.9982699155807495
frame_s2_207.jpg,"[686.0, 118.0, 766.0, 201.0]","[689.8157348632812, 116.0792236328125, 764.977294921875, 201.04217529296875]",7,7,0.9987999200820923
frame_s2_207.jpg,"[351.0, 53.0, 458.0, 158.0]","[356.71435546875, 58.81781768798828, 463.9602966308594, 153.38946533203125]",5,5,0.9980431795120239
frame_s2_208.jpg,"[792.0, 159.0, 884.0, 256.0]","[790.5836791992188, 158.27804565429688, 877.4268188476562, 252.67962646484375]",7,7,0.9990918636322021
frame_s2_208.jpg,"[377.0, 78.0, 501.0, 192.0]","[383.3839416503906, 81.94275665283203, 503.44171142578125, 187.70248413085938]",5,5,0.9940707087516785
frame_s2_209.jpg,"[255.0, 112.0, 391.0, 245.0]","[259.31072998046875, 113.63538360595703, 396.7378234863281, 245.56626892089844]",5,5,0.9947212934494019
frame_s2_209.jpg,"[790.0, 218.0, 906.0, 336.0]","[788.7293090820312, 215.55850219726562, 898.1505126953125, 331.9290466308594]",7,7,0.9977864027023315
